ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
25,Barcelona,Barcelona Open,2024-04-15,ATP500,Outdoor,Clay,1st Round,3,Trungelliti M.,Ajdukovic D.,197.0,123.0,310.0,507.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.87,2.02,1.91,2.1,1.83,1.97
25,Barcelona,Barcelona Open,2024-04-15,ATP500,Outdoor,Clay,1st Round,3,Mayot H.,Cachin P.,116.0,88.0,525.0,673.0,7.0,6.0,2.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.67,2.2,1.66,2.34,1.68,2.38,1.64,2.26
25,Barcelona,Barcelona Open,2024-04-15,ATP500,Outdoor,Clay,1st Round,3,Hardt N.,Landaluce M.,229.0,328.0,260.0,160.0,2.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,2.0,1.87,2.02,1.9,2.07,1.84,1.97
25,Barcelona,Barcelona Open,2024-04-15,ATP500,Outdoor,Clay,1st Round,3,Ofner S.,Kotov P.,43.0,69.0,1081.0,817.0,5.0,7.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,2.0,1.8,2.02,1.87,2.05,1.89,1.97,1.83
25,Barcelona,Barcelona Open,2024-04-15,ATP500,Outdoor,Clay,1st Round,3,Muller A.,Ramos-Vinolas A.,110.0,108.0,560.0,590.0,7.0,6.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.65,2.37,1.75,2.37,1.66,2.22
25,Barcelona,Barcelona Open,2024-04-16,ATP500,Outdoor,Clay,1st Round,3,Van Assche L.,Zhang Zh.,99.0,47.0,625.0,1044.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.91,1.91,1.93,1.96,2.03,1.96,1.89,1.91
25,Barcelona,Barcelona Open,2024-04-16,ATP500,Outdoor,Clay,1st Round,3,Lajovic D.,Schwartzman D.,59.0,142.0,896.0,453.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.78,2.14,1.82,2.14,1.77,2.05
25,Barcelona,Barcelona Open,2024-04-16,ATP500,Outdoor,Clay,1st Round,3,Carballes Baena R.,Grenier H.,72.0,159.0,771.0,407.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.17,5.5,1.18,5.43,1.2,5.6,1.17,5.11
25,Barcelona,Barcelona Open,2024-04-16,ATP500,Outdoor,Clay,1st Round,3,Munar J.,Nishioka Y.,73.0,71.0,770.0,788.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.3,3.85,1.3,4.05,1.27,3.74
25,Barcelona,Barcelona Open,2024-04-16,ATP500,Outdoor,Clay,1st Round,3,Machac T.,Shang J.,50.0,114.0,988.0,544.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.65,2.36,1.65,2.4,1.6,2.32
25,Barcelona,Barcelona Open,2024-04-16,ATP500,Outdoor,Clay,1st Round,3,Altmaier D.,Popyrin A.,66.0,44.0,856.0,1077.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.48,1.6,2.5,1.62,2.41,1.56
25,Barcelona,Barcelona Open,2024-04-16,ATP500,Outdoor,Clay,1st Round,3,Nadal R.,Cobolli F.,644.0,62.0,50.0,880.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.26,4.24,1.26,4.53,1.22,4.19
25,Barcelona,Barcelona Open,2024-04-16,ATP500,Outdoor,Clay,2nd Round,3,Diaz Acosta F.,Coric B.,53.0,32.0,958.0,1244.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.18,1.76,2.3,1.83,2.17,1.69
25,Barcelona,Barcelona Open,2024-04-16,ATP500,Outdoor,Clay,2nd Round,3,Nakashima B.,Rublev A.,87.0,8.0,695.0,3935.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.75,1.29,3.94,1.29,3.94,1.3,3.7,1.28
25,Barcelona,Barcelona Open,2024-04-16,ATP500,Outdoor,Clay,2nd Round,3,Arnaldi M.,Baez S.,40.0,19.0,1121.0,1955.0,5.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.3,1.62,2.29,1.69,2.5,1.69,2.29,1.62
25,Barcelona,Barcelona Open,2024-04-16,ATP500,Outdoor,Clay,2nd Round,3,Etcheverry T.,Hardt N.,30.0,229.0,1295.0,260.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.19,5.39,1.22,5.39,1.17,4.98
25,Barcelona,Barcelona Open,2024-04-16,ATP500,Outdoor,Clay,2nd Round,3,Norrie C.,Mayot H.,31.0,116.0,1290.0,525.0,7.0,6.0,6.0,7.0,,,,,,,1.0,1.0,Retired,1.22,4.33,1.24,4.47,1.25,4.5,1.22,4.24
25,Barcelona,Barcelona Open,2024-04-17,ATP500,Outdoor,Clay,2nd Round,3,Davidovich Fokina A.,Machac T.,27.0,50.0,1395.0,988.0,,,,,,,,,,,,,Walkover,1.67,2.2,1.72,2.23,1.75,2.23,1.7,2.15
25,Barcelona,Barcelona Open,2024-04-17,ATP500,Outdoor,Clay,2nd Round,3,Bautista Agut R.,Vavassori A.,84.0,156.0,703.0,413.0,4.0,6.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,1.36,3.2,1.41,3.13,1.45,3.2,1.38,3.03
25,Barcelona,Barcelona Open,2024-04-17,ATP500,Outdoor,Clay,2nd Round,3,Trungelliti M.,Jarry N.,197.0,22.0,310.0,1685.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,4.33,1.22,4.39,1.25,4.39,1.25,4.17,1.23
25,Barcelona,Barcelona Open,2024-04-17,ATP500,Outdoor,Clay,2nd Round,3,Thompson J.,Munar J.,33.0,73.0,1235.0,770.0,6.0,4.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,3.5,1.3,3.66,1.32,3.75,1.33,3.49,1.3
25,Barcelona,Barcelona Open,2024-04-17,ATP500,Outdoor,Clay,2nd Round,3,Ruud C.,Muller A.,6.0,110.0,4025.0,560.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.12,7.37,1.12,7.69,1.11,6.67
25,Barcelona,Barcelona Open,2024-04-17,ATP500,Outdoor,Clay,2nd Round,3,Lajovic D.,Humbert U.,59.0,13.0,896.0,2535.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.68,1.53,2.78,1.53,2.61,1.49
25,Barcelona,Barcelona Open,2024-04-17,ATP500,Outdoor,Clay,2nd Round,3,De Minaur A.,Nadal R.,11.0,644.0,3510.0,50.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.04,1.86,2.1,1.86,2.01,1.8
25,Barcelona,Barcelona Open,2024-04-17,ATP500,Outdoor,Clay,2nd Round,3,Marozsan F.,Van Assche L.,39.0,99.0,1122.0,625.0,6.0,0.0,3.0,2.0,,,,,,,1.0,0.0,Retired,1.62,2.3,1.68,2.3,1.68,2.32,1.66,2.23
25,Barcelona,Barcelona Open,2024-04-17,ATP500,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Musetti L.,72.0,24.0,771.0,1510.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.2,1.36,3.31,1.37,3.31,1.37,3.15,1.36
25,Barcelona,Barcelona Open,2024-04-17,ATP500,Outdoor,Clay,2nd Round,3,Tsitsipas S.,Ofner S.,7.0,43.0,3995.0,1081.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.07,9.0,1.09,9.31,1.09,9.33,1.08,8.16
25,Barcelona,Barcelona Open,2024-04-17,ATP500,Outdoor,Clay,2nd Round,3,Fils A.,Altmaier D.,36.0,66.0,1185.0,856.0,6.0,4.0,1.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.67,2.2,1.68,2.3,1.68,2.3,1.66,2.21
25,Barcelona,Barcelona Open,2024-04-18,ATP500,Outdoor,Clay,3rd Round,3,Norrie C.,Bautista Agut R.,31.0,84.0,1290.0,703.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.75,2.21,1.75,2.22,1.69,2.16
25,Barcelona,Barcelona Open,2024-04-18,ATP500,Outdoor,Clay,3rd Round,3,Etcheverry T.,Nakashima B.,30.0,87.0,1295.0,695.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.67,2.2,1.71,2.27,1.76,2.29,1.68,2.19
25,Barcelona,Barcelona Open,2024-04-18,ATP500,Outdoor,Clay,3rd Round,3,Lajovic D.,Davidovich Fokina A.,59.0,27.0,896.0,1395.0,7.0,6.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,2.2,1.67,2.38,1.65,2.38,1.73,2.24,1.65
25,Barcelona,Barcelona Open,2024-04-18,ATP500,Outdoor,Clay,3rd Round,3,Arnaldi M.,Trungelliti M.,40.0,197.0,1121.0,310.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.27,4.2,1.29,4.2,1.26,3.92
25,Barcelona,Barcelona Open,2024-04-18,ATP500,Outdoor,Clay,3rd Round,3,Ruud C.,Thompson J.,6.0,33.0,4025.0,1235.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.12,7.5,1.13,7.5,1.11,6.53
25,Barcelona,Barcelona Open,2024-04-18,ATP500,Outdoor,Clay,3rd Round,3,Diaz Acosta F.,Marozsan F.,53.0,39.0,958.0,1122.0,3.0,6.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,2.38,1.57,2.38,1.66,2.4,1.66,2.33,1.6
25,Barcelona,Barcelona Open,2024-04-18,ATP500,Outdoor,Clay,3rd Round,3,Tsitsipas S.,Carballes Baena R.,7.0,72.0,3995.0,771.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.17,5.91,1.17,5.95,1.15,5.42
25,Barcelona,Barcelona Open,2024-04-18,ATP500,Outdoor,Clay,3rd Round,3,Fils A.,De Minaur A.,36.0,11.0,1185.0,3510.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.75,1.29,3.64,1.33,3.75,1.33,3.58,1.29
25,Barcelona,Barcelona Open,2024-04-19,ATP500,Outdoor,Clay,Quarterfinals,3,Etcheverry T.,Norrie C.,30.0,31.0,1295.0,1290.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.11,1.82,2.12,1.82,2.08,1.75
25,Barcelona,Barcelona Open,2024-04-19,ATP500,Outdoor,Clay,Quarterfinals,3,Ruud C.,Arnaldi M.,6.0,40.0,4025.0,1121.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.28,4.06,1.31,4.06,1.27,3.77
25,Barcelona,Barcelona Open,2024-04-19,ATP500,Outdoor,Clay,Quarterfinals,3,Tsitsipas S.,Diaz Acosta F.,7.0,53.0,3995.0,958.0,4.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.14,5.5,1.18,5.69,1.18,6.15,1.14,5.57
25,Barcelona,Barcelona Open,2024-04-19,ATP500,Outdoor,Clay,Quarterfinals,3,Lajovic D.,Fils A.,59.0,36.0,896.0,1185.0,6.0,4.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.38,1.57,2.35,1.67,2.38,1.7,2.3,1.62
25,Barcelona,Barcelona Open,2024-04-20,ATP500,Outdoor,Clay,Semifinals,3,Ruud C.,Etcheverry T.,6.0,30.0,4025.0,1295.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.25,4.41,1.26,4.41,1.24,4.06
25,Barcelona,Barcelona Open,2024-04-20,ATP500,Outdoor,Clay,Semifinals,3,Tsitsipas S.,Lajovic D.,7.0,59.0,3995.0,896.0,5.0,7.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.2,4.5,1.23,4.69,1.23,4.69,1.21,4.41
25,Barcelona,Barcelona Open,2024-04-21,ATP500,Outdoor,Clay,The Final,3,Ruud C.,Tsitsipas S.,6.0,7.0,4025.0,3995.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.79,2.14,1.83,2.15,1.75,2.07
26,Bucharest,Tiriac Open,2024-04-15,ATP250,Outdoor,Clay,1st Round,3,Seyboth Wild T.,Nardi L.,67.0,81.0,831.0,718.0,6.0,3.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.67,2.2,1.65,2.35,1.74,2.4,1.66,2.19
26,Bucharest,Tiriac Open,2024-04-15,ATP250,Outdoor,Clay,1st Round,3,Navone M.,Darderi L.,52.0,64.0,976.0,875.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.14,1.78,2.14,1.8,2.05,1.75
26,Bucharest,Tiriac Open,2024-04-15,ATP250,Outdoor,Clay,1st Round,3,Rinderknech A.,Gaston H.,79.0,96.0,729.0,642.0,6.0,7.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,1.67,2.2,1.65,2.37,1.68,2.5,1.62,2.27
26,Bucharest,Tiriac Open,2024-04-15,ATP250,Outdoor,Clay,1st Round,3,Coria F.,Bonzi B.,83.0,182.0,711.0,336.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.43,2.98,1.52,3.0,1.43,2.76
26,Bucharest,Tiriac Open,2024-04-16,ATP250,Outdoor,Clay,1st Round,3,Fonseca J.,Sonego L.,276.0,51.0,207.0,986.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,3.4,1.33,3.06,1.42,3.4,1.42,3.13,1.35
26,Bucharest,Tiriac Open,2024-04-16,ATP250,Outdoor,Clay,1st Round,3,Fucsovics M.,Vacherot V.,82.0,136.0,712.0,464.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.32,3.67,1.32,3.67,1.29,3.47
26,Bucharest,Tiriac Open,2024-04-16,ATP250,Outdoor,Clay,1st Round,3,Albot R.,Kovacevic A.,139.0,97.0,459.0,638.0,7.0,6.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.62,2.3,1.6,2.49,1.65,2.49,1.58,2.34
26,Bucharest,Tiriac Open,2024-04-16,ATP250,Outdoor,Clay,1st Round,3,Moutet C.,Shapovalov D.,92.0,121.0,652.0,510.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.85,2.05,1.9,2.05,1.81,1.97
26,Bucharest,Tiriac Open,2024-04-16,ATP250,Outdoor,Clay,1st Round,3,Martinez P.,Taberner C.,57.0,352.0,897.0,144.0,6.0,1.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.22,4.33,1.26,4.21,1.26,4.4,1.23,4.03
26,Bucharest,Tiriac Open,2024-04-16,ATP250,Outdoor,Clay,1st Round,3,Borges N.,Wawrinka S.,55.0,86.0,911.0,697.0,3.0,6.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,1.62,2.3,1.58,2.53,1.62,2.53,1.57,2.37
26,Bucharest,Tiriac Open,2024-04-16,ATP250,Outdoor,Clay,1st Round,3,Kecmanovic M.,Goffin D.,60.0,100.0,895.0,621.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.53,2.5,1.58,2.52,1.58,2.55,1.54,2.43
26,Bucharest,Tiriac Open,2024-04-17,ATP250,Outdoor,Clay,1st Round,3,Barrere G.,Kokkinakis T.,128.0,94.0,482.0,650.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.91,1.91,1.89,2.0,1.91,2.0,1.87,1.92
26,Bucharest,Tiriac Open,2024-04-17,ATP250,Outdoor,Clay,2nd Round,3,Tabilo A.,Rinderknech A.,41.0,79.0,1101.0,729.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.56,2.62,1.57,2.62,1.52,2.49
26,Bucharest,Tiriac Open,2024-04-18,ATP250,Outdoor,Clay,2nd Round,3,Fonseca J.,Albot R.,276.0,139.0,207.0,459.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.69,2.29,1.69,2.29,1.66,2.21
26,Bucharest,Tiriac Open,2024-04-18,ATP250,Outdoor,Clay,2nd Round,3,Moutet C.,Borges N.,92.0,55.0,652.0,911.0,6.0,2.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.8,2.0,1.92,1.99,1.92,2.02,1.82,1.97
26,Bucharest,Tiriac Open,2024-04-18,ATP250,Outdoor,Clay,2nd Round,3,Fucsovics M.,Griekspoor T.,82.0,25.0,712.0,1505.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.21,1.75,2.21,1.8,2.1,1.73
26,Bucharest,Tiriac Open,2024-04-19,ATP250,Outdoor,Clay,2nd Round,3,Barrere G.,Korda S.,128.0,26.0,482.0,1485.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.5,1.2,4.55,1.25,4.55,1.25,4.22,1.22
26,Bucharest,Tiriac Open,2024-04-19,ATP250,Outdoor,Clay,2nd Round,3,Martinez P.,Kecmanovic M.,57.0,60.0,897.0,895.0,7.0,6.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,2.0,1.89,2.02,1.89,2.1,1.8,1.99
26,Bucharest,Tiriac Open,2024-04-19,ATP250,Outdoor,Clay,2nd Round,3,Navone M.,Seyboth Wild T.,52.0,67.0,976.0,831.0,6.0,3.0,2.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.73,2.1,1.79,2.14,1.8,2.14,1.74,2.06
26,Bucharest,Tiriac Open,2024-04-19,ATP250,Outdoor,Clay,2nd Round,3,Cerundolo F.,Coria F.,21.0,83.0,1720.0,711.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.58,2.54,1.58,2.63,1.53,2.47
26,Bucharest,Tiriac Open,2024-04-19,ATP250,Outdoor,Clay,Quarterfinals,3,Fucsovics M.,Moutet C.,82.0,92.0,712.0,652.0,4.0,6.0,6.0,4.0,6.0,1.0,,,,,2.0,1.0,Completed,1.8,2.0,1.81,2.12,1.9,2.12,1.79,2.0
26,Bucharest,Tiriac Open,2024-04-19,ATP250,Outdoor,Clay,Quarterfinals,3,Barrere G.,Martinez P.,128.0,57.0,482.0,897.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.75,1.44,2.7,1.52,2.8,1.55,2.66,1.47
26,Bucharest,Tiriac Open,2024-04-19,ATP250,Outdoor,Clay,Quarterfinals,3,Tabilo A.,Fonseca J.,41.0,276.0,1101.0,207.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.5,2.63,1.53,2.69,1.53,2.75,1.49,2.58
26,Bucharest,Tiriac Open,2024-04-20,ATP250,Outdoor,Clay,Quarterfinals,3,Navone M.,Cerundolo F.,52.0,21.0,976.0,1720.0,5.0,7.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,2.2,1.67,2.4,1.63,2.4,1.67,2.27,1.62
26,Bucharest,Tiriac Open,2024-04-20,ATP250,Outdoor,Clay,Semifinals,3,Fucsovics M.,Tabilo A.,82.0,41.0,712.0,1101.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.83,2.09,1.83,2.19,1.73,2.09
26,Bucharest,Tiriac Open,2024-04-20,ATP250,Outdoor,Clay,Semifinals,3,Navone M.,Barrere G.,52.0,128.0,976.0,482.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.55,2.6,1.55,2.78,1.51,2.54
26,Bucharest,Tiriac Open,2024-04-21,ATP250,Outdoor,Clay,The Final,3,Fucsovics M.,Navone M.,82.0,52.0,712.0,976.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.68,2.32,1.73,2.32,1.68,2.17
27,Munich,BMW Open,2024-04-15,ATP250,Outdoor,Clay,1st Round,3,Michelsen A.,Rehberg M.,70.0,473.0,790.0,87.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.43,3.03,1.43,3.2,1.39,2.97
27,Munich,BMW Open,2024-04-15,ATP250,Outdoor,Clay,1st Round,3,Draper J.,Kopriva V.,46.0,119.0,1066.0,520.0,6.0,1.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.17,5.0,1.22,4.72,1.22,5.0,1.19,4.52
27,Munich,BMW Open,2024-04-15,ATP250,Outdoor,Clay,1st Round,3,Moro Canas A.,Thiem D.,240.0,105.0,243.0,601.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.63,1.54,2.63,1.56,2.47,1.53
27,Munich,BMW Open,2024-04-15,ATP250,Outdoor,Clay,1st Round,3,Molleker R.,Passaro F.,179.0,235.0,341.0,252.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.1,1.81,2.12,1.81,2.04,1.76
27,Munich,BMW Open,2024-04-16,ATP250,Outdoor,Clay,1st Round,3,Rodionov J.,Vukic A.,118.0,65.0,520.0,857.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.23,1.72,2.25,1.72,2.18,1.66
27,Munich,BMW Open,2024-04-16,ATP250,Outdoor,Clay,1st Round,3,Daniel T.,O Connell C.,85.0,58.0,702.0,896.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.59,1.55,2.59,1.55,2.49,1.52
27,Munich,BMW Open,2024-04-16,ATP250,Outdoor,Clay,1st Round,3,Garin C.,Koepfer D.,106.0,54.0,598.0,938.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.91,1.91,2.04,1.85,2.04,2.0,1.91,1.87
27,Munich,BMW Open,2024-04-16,ATP250,Outdoor,Clay,1st Round,3,Galan D.E.,Ugo Carabelli C.,93.0,109.0,651.0,579.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.0,1.89,2.05,1.9,1.97,1.82
27,Munich,BMW Open,2024-04-16,ATP250,Outdoor,Clay,1st Round,3,Auger-Aliassime F.,Marterer M.,34.0,101.0,1200.0,616.0,6.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.2,4.5,1.23,4.59,1.25,4.59,1.21,4.31
27,Munich,BMW Open,2024-04-16,ATP250,Outdoor,Clay,1st Round,3,Van De Zandschulp B.,Gakhov I.,89.0,280.0,670.0,202.0,6.0,4.0,2.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.25,4.0,1.31,3.79,1.31,4.0,1.28,3.62
27,Munich,BMW Open,2024-04-16,ATP250,Outdoor,Clay,1st Round,3,Hanfmann Y.,Shevchenko A.,61.0,63.0,894.0,879.0,6.0,7.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,1.67,2.2,1.73,2.22,1.75,2.22,1.7,2.11
27,Munich,BMW Open,2024-04-16,ATP250,Outdoor,Clay,1st Round,3,Huesler M.A.,Topo M.,223.0,320.0,266.0,165.0,3.0,6.0,6.0,1.0,6.0,3.0,,,,,2.0,1.0,Completed,1.33,3.4,1.36,3.37,1.38,3.4,1.34,3.21
27,Munich,BMW Open,2024-04-17,ATP250,Outdoor,Clay,2nd Round,3,Draper J.,Molleker R.,46.0,179.0,1066.0,341.0,4.0,6.0,6.0,1.0,6.0,1.0,,,,,2.0,1.0,Completed,1.22,4.33,1.25,4.46,1.25,4.46,1.23,4.16
27,Munich,BMW Open,2024-04-17,ATP250,Outdoor,Clay,2nd Round,3,Zverev A.,Rodionov J.,5.0,118.0,5425.0,520.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.08,10.41,1.09,10.41,1.07,8.07
27,Munich,BMW Open,2024-04-18,ATP250,Outdoor,Clay,2nd Round,3,Garin C.,Michelsen A.,106.0,70.0,598.0,790.0,6.0,7.0,6.0,2.0,6.0,1.0,,,,,2.0,1.0,Completed,1.33,3.4,1.37,3.39,1.37,3.4,1.34,3.21
27,Munich,BMW Open,2024-04-18,ATP250,Outdoor,Clay,2nd Round,3,Fritz T.,Moro Canas A.,15.0,240.0,2450.0,243.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.22,4.93,1.22,4.93,1.2,4.45
27,Munich,BMW Open,2024-04-18,ATP250,Outdoor,Clay,2nd Round,3,Rune H.,Galan D.E.,12.0,93.0,3395.0,651.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.15,6.41,1.16,6.41,1.14,5.57
27,Munich,BMW Open,2024-04-18,ATP250,Outdoor,Clay,2nd Round,3,Huesler M.A.,Hanfmann Y.,223.0,61.0,266.0,894.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.26,1.72,2.26,1.73,2.18,1.67
27,Munich,BMW Open,2024-04-18,ATP250,Outdoor,Clay,2nd Round,3,Struff J.L.,Van De Zandschulp B.,28.0,89.0,1388.0,670.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.53,2.69,1.53,2.78,1.48,2.62
27,Munich,BMW Open,2024-04-18,ATP250,Outdoor,Clay,2nd Round,3,Auger-Aliassime F.,Daniel T.,34.0,85.0,1200.0,702.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.32,3.72,1.33,3.73,1.31,3.37
27,Munich,BMW Open,2024-04-19,ATP250,Outdoor,Clay,Quarterfinals,3,Fritz T.,Draper J.,15.0,46.0,2450.0,1066.0,4.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.67,2.2,1.72,2.26,1.74,2.26,1.67,2.17
27,Munich,BMW Open,2024-04-19,ATP250,Outdoor,Clay,Quarterfinals,3,Garin C.,Zverev A.,106.0,5.0,598.0,5425.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,5.0,1.17,5.44,1.19,5.44,1.2,4.85,1.18
27,Munich,BMW Open,2024-04-19,ATP250,Outdoor,Clay,Quarterfinals,3,Rune H.,Huesler M.A.,12.0,223.0,3395.0,266.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.21,5.08,1.22,5.08,1.19,4.55
27,Munich,BMW Open,2024-04-20,ATP250,Outdoor,Clay,Quarterfinals,3,Struff J.L.,Auger-Aliassime F.,28.0,34.0,1388.0,1200.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.91,1.91,2.05,1.86,2.05,1.95,1.91,1.9
27,Munich,BMW Open,2024-04-20,ATP250,Outdoor,Clay,Semifinals,3,Fritz T.,Garin C.,15.0,106.0,2450.0,598.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.56,2.62,1.57,2.62,1.53,2.46
